PartID,PartDescription,PartBinAddress,PartBarCode,Product Class,Current Stock,On Order,Jun-23,Jul-23,Aug-23,Sep-23,Oct-23,Nov-23,Dec-23,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25,Jul-25,Aug-25,Sep-25,Oct-25,Nov-25,Dec-25,Jan-26,Feb-26,Mar-26,Apr-26,May-26
Em-2575,"Landcruiser HJ60,61 Front L/R",3-C-10-1,9346140002407,04 Bronze,27,0,8,4,0,4,5,4,2,6,0,2,1,2,4,2,3,1,0,1,0,1,1,3,4,3,2,0,0,0,0,0,0,2,1,0,0,6
Em-2613,"C-HR,UX200,Coro MZEA Rear Up",3-C-7-3,9346140043295,06 First Sale in FY26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,0
Em-2614,Telstar AT-AV/626 Rear mount,3-C-5-2,9346140002414,06 First Sale in FY26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Em-2615,Telstar AT-AV/626 Front mount,3-C-5-2,9346140002421,05 No Sales FY25,27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Em-2616,Telstar AT-AV/626 RH mount,3-C-7-2,9346140002438,04 Bronze,0,30,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Em-2617,Telstar AT-AV/626 LH mount,3-C-6-5,9346140002445,07 Not Classed,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em-2618H,Maz CX-3 DK 1.5TD 15-18 RH Hyd,3-C-7-5,9346140041154,04 Bronze,23,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,2,0,0
Em-2619H,"CX-5,Maz 6 GJ 2.2D 11-18 RH Hy",3-C-8-5,9346140042038,02 Gold,101,100,10,16,9,12,21,11,15,15,24,14,26,23,13,29,26,16,26,18,22,18,19,23,10,16,16,37,15,11,17,23,8,15,17,23,20,15
Em-2625,Telstar AT-AV/626 Front mount,3-C-9-2,9346140002452,04 Bronze,6,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Em-2627,Telstar AT-AV 2.2 Rear mount,3-C-9-5,9346140002476,04 Bronze,15,0,0,0,1,0,-1,0,0,1,0,0,1,-1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Em-2956,"Landcruiser FJ62,70,73 Fro L/R",3-C-8-3,9346140002490,04 Bronze,43,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
Em-2957,"Landcruiser FJ62,70,73 Rear mt",3-C-9-3,9346140002506,04 Bronze,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Em-2968,"Festiva WA,121 Rear mount",3-C-6-4,9346140002513,04 Bronze,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1,0,0,0,0,0
Em-2969,"Festiva WA,121 Front mount",3-C-7-4,9346140002520,04 Bronze,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1,0,0,0,0,0
Em-2970,"Festiva WA,121 Rear mount",3-C-6-4,9346140002537,04 Bronze,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Em-2971,"Festiva WA,121 RH mount",3-C-9-4,9346140002544,04 Bronze,43,0,3,0,0,0,1,1,0,0,1,0,2,1,2,0,0,0,0,0,0,2,1,2,2,0,0,1,1,0,0,0,-1,0,0,0,0,0
Em-2972,"121 DB, DW1.3,1.5L 90-92 RH",3-C-8-4,9346140029725,04 Bronze,16,50,2,4,1,5,1,2,0,1,2,1,1,2,3,0,1,0,0,6,1,6,5,0,0,2,1,6,6,2,0,1,2,0,1,6,6,5
Em-2980LH,"116i-328i,118d-420d F/LH Hydro",3-D-1-1,9346140039496,04 Bronze,25,0,3,0,1,0,2,0,0,2,2,2,0,0,1,2,0,0,0,0,1,1,2,1,2,1,2,2,1,0,0,1,0,0,3,4,4,1
Em-2980RH,"116i-328i,118d-420d F/RH Hydro",3-D-1-2,9346140039502,04 Bronze,24,0,2,0,1,0,1,1,0,2,1,2,0,0,1,2,0,0,0,0,0,1,2,1,2,1,3,2,1,0,0,1,0,0,4,3,5,0
Em-2981,Pintara R31 86-90 Rear mnt A,3-C-10-T,9346140002551,07 Not Classed,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em-2983,Nissan 300ZX turbo Rear mount,3-D-2-2,9346140002575,04 Bronze,35,0,2,4,3,2,4,4,1,5,1,2,2,5,2,2,12,0,1,2,0,0,3,2,2,0,2,5,1,2,0,1,0,3,0,5,3,4
Em-2994,Hilux T18 Rear mount,3-D-2-1,9346140002582,04 Bronze,7,20,0,0,1,2,1,0,0,0,0,0,1,1,1,0,0,0,0,2,0,1,0,2,3,0,3,1,0,0,1,1,1,1,1,0,0,0
Em-2995,"Hilux RN30,40 Rear mount",37B-1-4,9346140002599,07 Not Classed,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em-3019,"Hiace LH,LN61 Front L/R mnt",3-D-3-3,9346140002605,02 Gold,2,200,15,19,7,14,9,13,1,13,19,17,12,8,12,10,11,22,20,10,13,9,10,9,7,11,9,19,8,4,18,13,5,12,17,6,7,15
Em-3020,"Hiace LH,Dyna 2L Rear mount",3-D-4-2,9346140002612,04 Bronze,38,0,0,0,0,0,0,0,0,0,0,1,2,2,-1,0,1,1,2,1,-1,0,1,0,0,1,2,2,0,1,0,3,0,0,-1,0,0,0
Em-3024,"Civic 16V,CRX Rear mount",3-D-4-1,9346140002629,04 Bronze,10,0,0,0,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
Em-3025,"Civic 16V,CRX Front mount",3-D-5-2,9346140002636,04 Bronze,4,0,0,0,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,0,0,1,0,0,0
Em-3026,"Bari TM 1.4,1.6L 11-16 TRod At",3-D-5-1,9346140039625,04 Bronze,19,50,1,0,0,0,0,1,0,2,1,-1,0,3,1,0,2,2,1,2,0,1,1,0,2,0,1,2,1,2,4,0,0,2,2,2,1,2
Em-303770,Magna TR 2.6 Front mount,3-D-1-3,9346140002643,05 No Sales FY25,19,0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,2
Em-303835,Magna TR 2.6 Rear mount,3-D-1-4,9346140002650,04 Bronze,52,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,3,0,1
Em-309261,"Magna TM,TN,TP Rear mount",3-C-7-3,9346140002667,04 Bronze,6,0,1,0,0,1,-1,0,0,0,0,0,1,0,0,1,0,0,1,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Em-309799,"Magna TM,TN,TP Front mount",3-C-7-3,9346140002674,04 Bronze,17,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Em-3130,"Civic 16V,CRX Front mount",3-D-5-2,9346140002681,04 Bronze,2,10,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,1,2,1,-1
Em-3202,Corolla AE90-AE95 Front Manual,3-D-6-2,9346140002698,04 Bronze,19,0,0,2,0,0,3,0,1,0,3,1,0,0,0,2,1,0,0,0,0,1,0,3,1,5,3,1,-1,2,-1,1,0,2,0,2,3,3
Em-3203,"Corolla AE100,112 Rear mount",3-D-6-1,9346140002704,04 Bronze,16,20,10,7,3,3,1,5,0,3,1,5,2,4,2,1,3,1,2,0,0,1,4,0,0,3,6,2,4,2,1,2,2,3,2,6,2,2
Em-3205,Corolla AE100 Front mount,3-D-7-2,9346140002711,04 Bronze,6,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0
Em-3208,Dyna 200 Front mount,3-D-7-1,9346140002728,04 Bronze,26,0,0,2,0,0,0,0,0,4,0,0,1,0,0,0,0,2,7,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
Em-3213,"Feroza, Rocky 88-99 Front mnt",3-D-8-2,9346140002735,04 Bronze,82,0,-1,2,0,0,0,1,0,0,2,0,2,0,0,0,2,0,0,0,0,0,3,0,2,0,2,0,2,3,0,0,0,0,0,0,0,0
Em-3214,Feroza 88-99 Rear mount A&M,3-D-8-1,9346140002742,04 Bronze,37,0,0,-1,1,0,0,-1,0,0,1,0,2,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Em-3215,Hilux TGN16 2.7L 05-14 Rear M,3-D-9-2,9346140029022,04 Bronze,29,0,1,0,1,1,0,0,1,1,0,2,1,3,1,0,0,0,0,0,0,0,1,1,0,2,-1,-1,1,3,2,0,1,-1,3,0,1,1
Em-3215G,Hilux TGN16 2.7L 05-14 Rear M,3-D-10-3,9346140026731,07 Not Classed,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em-3216,"Hilux RZN169,172 2.7L Rear Mtm",3-D-3-2,9346140038895,07 Not Classed,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em-3216G,"Hilux RZN169,172 2.7L Rear Mtm",3-D-10-1,9346140026748,04 Bronze,0,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
Em-3217,"Urvan E23,24 Rear mount",3-D-9-1,9346140002759,05 No Sales FY25,36,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Em-3222,Mira L/H  mount,3-D-10-2,9346140002773,04 Bronze,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Em-3228,"Laser KC,KE/323 RH mount",3-D-10-1,9346140002780,04 Bronze,25,0,0,0,1,0,0,-1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Em-3241,"Charade G100,102 Front mnt-A&M",3-D-2-4,9346140002797,04 Bronze,24,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
Em-3243,Charade G100 LH mount,3-D-2-4,9346140002810,05 No Sales FY25,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Em-3244,Charade G100 RH mount,3-D-2-3,9346140002827,05 No Sales FY25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Em-3245,Corolla AE95 1.6L 88-95 Rear,3-D-2-4,9346140027479,05 No Sales FY25,0,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
Em-3246H,"Esc,Foc,Kuga 1.5,1.6  RH Hydro",3-D-1-5,9346140039601,02 Gold,304,0,18,24,12,12,11,15,7,6,19,20,17,12,9,26,20,17,18,14,4,5,11,13,16,8,14,22,23,17,7,15,6,14,13,18,8,13
Em-3247H,Volvo XC90 LH Hydro mount,3-D-2-5,9346140039618,04 Bronze,43,30,1,0,0,0,0,1,0,0,0,0,2,1,-1,1,0,0,1,2,0,1,0,1,1,3,2,0,0,2,1,1,1,2,4,1,0,1
Em-3248H,Kuga TF 2.0TD 13-15 RH Hydro,3-D-3-5,9346140041895,03 Silver,112,50,1,2,4,1,2,4,0,1,3,6,4,5,3,4,2,3,7,3,4,3,3,2,6,6,12,11,13,6,10,3,4,7,9,8,15,7
Em-3251SB,"A3,S3,Q3,Golf7,Tig 13-24 Rear",3-D-3-1,9346140045909,04 Bronze,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,1,1,1,1,2
Em-3252,Charade G102 Rear mount,3-D-3-4,9346140002834,04 Bronze,4,0,0,0,1,0,1,-1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Em-3253,Charade G102 LH mount,3-D-2-3,9346140002841,04 Bronze,21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Em-3255,"Applause A101,Charade G102 LH",3-D-4-3,9346140002858,05 No Sales FY25,14,0,1,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Em-3256,Charade G102 RH mount,3-D-3-4,9346140002865,04 Bronze,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Em-3300,Accord 2.0 Front & Rear mount,3-C-8-1,9346140002872,04 Bronze,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Em-3305,Swift/Barina Rear lower mnt-M,3-D-4-4,9346140002889,05 No Sales FY25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Em-3311,Suzuki Vitara Front LH/RH mt,3-D-5-3,9346140002896,04 Bronze,7,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1
Em-3312,"Vitara 1.6,Jimny 1.3L Frnt L/R",3-D-6-3,9346140019108,04 Bronze,0,70,4,-1,6,0,1,2,0,2,4,10,4,4,0,2,2,1,5,3,1,3,0,2,4,2,0,0,9,6,0,5,4,8,2,6,3,0
Em-3313,Suzuki Vitara Front mount,3-D-5-4,9346140002902,04 Bronze,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
Em-3315,Suzuki Vitara 2.0L 98-02 Rear,3-D-4-4,9346140002926,04 Bronze,11,16,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,3,1,1,0,0,0
Em-3316,Suzuki Vitara 2.0L 98-02 Rear,3-D-6-4,9346140002933,04 Bronze,11,0,1,-1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,-1,1,0,-1,0,0,0,0,0,0,0,0
Em-3316B,"G.Vitara J20A, X90 SZ416 RearA",3-D-6-4,9346140042496,04 Bronze,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Em-3319G,Supra JZA80 95-02 Front mt Gen,3-D-8-3,9346140039168,04 Bronze,2,0,0,0,0,1,-1,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Em-3319H,Supra JZA80 95-02 Front mt,3-D-8-3,9346140047095,06 First Sale in FY26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Em-3320G,Supra JZA80 93-02 Rear M Gen,3-D-8-3,9346140039199,05 No Sales FY25,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Em-3321,Suzuki Swift Front LH mount,3-D-7-4,9346140002964,04 Bronze,34,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,1,1,0,0,1,0,0
Em-3322G,Supra JZA80 93-95 Front mt Gen,3-D-9-3,9346140039175,05 No Sales FY25,4,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Em-3323,Suzuki Swift Front RH mount,3-D-8-4,9346140002971,04 Bronze,11,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,1,1,0,0,1,0,0
Em-3324,Musso 3.2L 96-98 Rear mount,3-D-8-4,9346140027851,05 No Sales FY25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Em-3325,Suzuki Swift Front RH mount,3-D-9-4,9346140002988,05 No Sales FY25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Em-3326,Suzuki Swift Rear mount - A,3-D-9-3,9346140002995,05 No Sales FY25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Em-3328,Suzuki Swift Rear mount,3-D-10-4,9346140003008,04 Bronze,1,10,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,-1,0,0,0,1,0,0,1,1,0,0,1,0,0
Em-3329,Suzuki Swift Engine buffer,3-D-9-4,9346140003015,05 No Sales FY25,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Em-3489,"Pulsar N12,Astra LB,LC LH mnt",3-D-7-2,9346140003022,05 No Sales FY25,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Em-3505,Vanette Front mount,3-D-10-4,9346140003039,04 Bronze,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Em-3510H,Focus RS 2.3T 16-19 RH Hydo mt,3-D-7-5,9346140039632,04 Bronze,58,0,-2,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Em-3511,Patrol GQ 4.2 91-97 Front L/R,3-D-8-5,9346140003046,04 Bronze,132,0,2,0,6,1,3,2,3,0,0,0,4,3,0,2,4,2,3,1,2,0,2,0,0,0,0,0,1,1,0,4,2,3,2,2,4,2
Em-3512,Patrol GQ 4.2 88-91 Frt L/R mt,3-D-9-5,9346140003053,04 Bronze,61,0,0,2,6,7,7,1,0,2,0,0,0,4,2,6,4,2,-2,2,0,3,5,7,0,3,6,0,2,2,4,2,2,4,0,3,0,3
Em-3513,"Patrol GQ, GU 4.2 Rear LH/RH",3-D-7-3,9346140003060,03 Silver,121,0,7,4,6,15,9,14,2,13,2,4,8,8,2,12,6,2,8,7,10,15,0,11,9,2,10,5,5,8,6,9,6,7,3,11,8,17
Em-3514H,Mond MA-MC 2.0TD 07-15 RH Hyd,3-D-10-5,9346140039656,04 Bronze,26,30,4,4,3,5,-1,0,2,0,2,1,2,3,2,2,6,1,3,0,1,0,1,1,2,1,1,5,3,4,4,2,2,4,4,1,2,3
Em-3520H,"Lex CT200H,Prius ZVW30/40 RH",4-D-9-5,9346140029060,04 Bronze,14,50,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,2,2,2,0,0,3,1,1,0
Em-3521,Lex.LS430 4.3L 00-07 Front L/R,4-D-10-1A,9346140029077,04 Bronze,19,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2,0,0,2,0,3,0,2,0,0,0,0,0,2,2,-2,0,4,0
Em-3521G,Lex.LS430 4.3L 00-07 F L/R Gen,4-D-10-1,9346140039731,07 Not Classed,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em-3522,"Accord,Civic,CRV Rear Diff mnt",4-D-9-2,9346140029084,04 Bronze,55,0,0,0,0,1,1,0,1,-1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,2,3,5,1,0,2,7,1,2,2,6,2,0
Em-3523,Acco CL9 2.4 LH Rear Lower Mtm,4-D-9-1,9346140029091,04 Bronze,27,100,1,0,0,3,0,-1,0,3,1,1,0,4,1,0,2,0,1,2,0,2,0,1,2,2,1,5,2,2,1,3,4,5,2,2,3,3
Em-3524,"Pintara,Corsair Rear mount",4-D-10-2,9346140003084,04 Bronze,8,12,0,0,1,0,0,1,0,2,0,1,0,1,0,0,2,0,0,2,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,2,0
Em-3525,"Pintara,Corsair Front mount",4-D-10-6,9346140003107,05 No Sales FY25,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0
Em-3526,Pint/Cor 2.4 Front RH mount,4-D-9-4,9346140003114,04 Bronze,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
Em-3527A,"Corsair,Pintara 2.0 RH mount",4-D-8-3,9346140003138,04 Bronze,12,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Em-3529,"Pulsar N14, N15 2.0 RH mount",4-D-7-3,9346140003152,04 Bronze,35,0,1,2,1,4,-1,0,2,1,2,2,1,2,0,2,2,2,0,1,1,4,1,1,1,1,2,5,2,6,2,6,2,1,5,4,4,2
Em-3531=EM-5714,"Lanc EVO V,VI 2.0L RH 5Spd Man",4-D-7-2,9346140029107,05 No Sales FY25,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EM-3532RH,"S40,V40 2.0T 99-04 RH Lower",4-D-8-2,9346140048214,07 Not Classed,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em-3533,"Volvo S40, V40 1.9T 00-04 LH",4-D-8-1,9346140036440,04 Bronze,24,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,2,1,0,0,0,1,0,1,1,0
Em-3535SB,"Kangoo X61 1.5TD,1.6L Rear S/B",3-A-1-1,9346140048337,06 First Sale in FY26,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Em-3540,Pulsar N15 Gear lever mount,4-D-10-4,9346140003190,04 Bronze,9,50,0,0,2,1,0,0,2,1,2,3,2,3,2,4,3,0,2,0,1,0,2,0,4,4,0,4,3,1,4,8,4,3,4,1,1,5
Em-3541,Landcruiser HJ61 4.0L Rear At,4-D-9-3,9346140033395,04 Bronze,13,0,1,2,4,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0
Em-3542,"Pulsar N14,N15 Rear Mount Mtm",4-D-10-3,9346140003206,04 Bronze,1,50,1,0,2,3,3,3,4,3,3,3,2,4,5,3,4,3,2,2,2,2,2,2,4,2,5,5,2,6,2,6,4,1,4,3,3,5
Em-3546,"Landcruiser HJ60,61,75 Rear mt",4-D-7-1,9346140003237,04 Bronze,28,0,2,0,1,0,3,1,0,1,3,2,0,0,1,0,1,0,0,0,0,1,0,1,1,2,1,0,0,0,0,1,0,0,0,0,1,1
Em-3547,Dyna BU20 Rear mount,4-D-6-2,9346140003244,05 No Sales FY25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Em-3553,Pulsar N14 Front E/steady bar,4-D-8-4,9346140003268,04 Bronze,48,0,1,4,8,2,5,3,3,4,2,1,5,3,5,5,0,5,2,1,1,1,1,1,4,3,4,7,5,8,4,5,2,3,6,5,3,5
Em-3561,"Path D21,Nav D21-22 Front L/R",4-D-6-1,9346140003275,04 Bronze,8,36,0,0,1,1,0,2,3,0,2,0,0,0,2,2,0,0,2,0,2,0,2,0,0,0,0,2,2,2,0,0,6,0,0,2,5,1
Em-3570,Liberty FB25 12-20 Front Lower,4-D-5-1,9346140040867,02 Gold,160,0,9,15,8,5,10,16,3,8,12,15,14,3,8,13,15,19,15,11,9,8,23,8,4,10,17,9,19,15,11,11,8,14,5,15,20,9
Em-3571B,"Hiace RCH41,47 97-02 Front LR",4-D-4-1,9346140040850,05 No Sales FY25,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Em-3572B,Outback 3.6L 09-20 Front centr,4-D-3-1,9346140041161,04 Bronze,79,0,0,1,0,3,2,0,2,2,1,0,0,1,0,0,0,1,2,0,0,2,0,0,2,0,1,1,1,3,2,2,1,2,6,2,2,4
Em-3594,"Galant,Lancer,Sigma Rear mount",4-D-1-5,9346140003343,04 Bronze,19,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Em-3627,Corolla KE70 Rear mount,4-D-2-2,9346140003374,04 Bronze,24,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0
Em-3630,"L200/300,Pajer NA-NH 4WD Front",4-D-7-6,9346140028902,04 Bronze,151,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
Em-3631,"Galant,Sigma,Pajero Front R/L",4-D-10-5,9346140003381,04 Bronze,41,60,4,6,3,4,5,0,0,0,5,2,4,2,9,6,7,9,3,0,2,0,2,2,0,2,2,2,7,4,1,4,0,4,0,2,4,1
Em-3632,"Sigma,Scorpion Front emount",4-D-2-2,9346140003398,07 Not Classed,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
